amount,transaction_hour,failed_attempts,account_age_days,velocity_1h,location_change,new_device,device_trust,merchant_risk,channel,is_fraud
1204.07,1,1,184,2,0,0,0.5185,0.254,NetBanking,0
557.83,5,1,1198,3,0,0,0.6227,0.0196,UPI,0
2690.3,12,1,2939,2,1,0,0.8623,0.1432,Card,0
108.6,21,0,2385,2,0,0,0.6426,0.2804,NetBanking,0
1578.16,13,0,1551,4,1,1,0.7962,0.1403,UPI,0
6005.36,3,0,3301,2,0,0,0.9071,0.2241,UPI,0
4973.8,5,2,1708,1,1,1,0.6766,0.237,UPI,0
1651.27,18,0,319,2,0,0,0.6092,0.2428,Ecommerce,0
798.9,13,0,75,3,0,1,0.5226,0.3461,Ecommerce,0
562.51,0,0,1774,4,0,0,0.7119,0.3296,Wallet,0
797.86,12,0,792,5,1,0,0.6056,0.3016,NetBanking,0
1941.08,9,1,1308,1,0,0,0.7646,0.2622,Card,0
469.84,0,2,1088,2,0,0,0.9053,0.3295,NetBanking,0
2429.15,5,0,1398,3,0,0,0.8439,0.2761,Card,0
10299.17,22,0,3368,5,0,0,0.6152,0.0571,UPI,0
1027.64,16,0,244,4,0,0,0.8053,0.3223,UPI,0
267.3,1,1,388,2,1,0,0.7377,0.1603,UPI,0
267.21,0,0,1014,3,0,0,0.7249,0.304,UPI,0
2478.46,8,1,2601,1,0,0,0.7468,0.3574,UPI,0
1029.95,11,0,888,4,0,0,0.1957,0.3541,Ecommerce,0
2753.62,10,1,877,3,0,0,0.8485,0.3788,Ecommerce,0
626.21,16,0,2516,0,0,0,0.6109,0.2554,UPI,0
2623.21,4,0,2108,3,0,0,0.8822,0.1939,NetBanking,0
928.7,1,0,2249,3,0,0,0.7508,0.0537,UPI,0
508.2,16,0,2310,2,0,0,0.8828,0.6713,NetBanking,0
719.78,21,0,2229,4,0,0,0.5111,0.0351,Wallet,0
312.03,4,0,1947,2,0,0,0.7901,0.1665,NetBanking,0
8855.8,8,0,1820,1,0,0,0.8075,0.0498,Card,0
991.08,15,0,2686,1,0,0,0.3263,0.0133,Ecommerce,0
2157.57,3,0,1201,3,0,0,0.7859,0.0723,UPI,0
624.09,20,2,1131,3,0,0,0.9341,0.4559,Card,0
363.39,5,0,858,1,0,0,0.7803,0.2173,NetBanking,0
857.85,12,0,2907,0,1,0,0.9138,0.2121,Card,0
3485.1,8,2,46,3,0,0,0.4688,0.1722,UPI,0
634.75,16,0,737,2,0,0,0.8402,0.0405,Wallet,0
439.63,4,0,523,2,0,0,0.7386,0.1406,Ecommerce,0
1291.08,2,0,1311,3,0,0,0.8725,0.1054,NetBanking,0
1851.91,12,0,775,2,0,1,0.9401,0.2472,Card,0
6154.82,20,0,1771,0,0,1,0.8763,0.115,UPI,0
1589.92,15,0,3414,1,0,0,0.5136,0.0534,UPI,0
2156.39,18,0,1499,1,0,0,0.9347,0.6132,Card,0
2333.77,10,0,3396,2,0,0,0.6913,0.128,UPI,0
326.8,3,0,1086,0,0,0,0.5985,0.2776,UPI,0
398.82,10,0,2688,3,0,0,0.8418,0.2863,Card,0
351.39,23,0,489,4,0,0,0.8374,0.2684,Card,0
270.76,18,0,2138,3,0,0,0.9,0.2265,NetBanking,0
2528.12,16,1,2631,1,0,0,0.4498,0.3092,Wallet,0
1487.05,7,1,2343,6,1,0,0.8498,0.1933,Card,1
1192.1,14,0,3282,0,0,1,0.9111,0.4045,Card,0
72.07,14,0,2104,3,0,1,0.7076,0.0717,Card,0
9492.44,15,0,2055,1,0,0,0.8874,0.3462,Ecommerce,0
428.81,21,1,2266,4,0,0,0.8641,0.3231,Card,0
9455.99,16,1,1242,2,0,0,0.9551,0.4659,Card,0
239.44,5,1,772,6,0,1,0.6709,0.204,Card,1
467.3,5,0,3169,0,0,0,0.8517,0.2303,Wallet,0
108.53,14,1,3418,3,0,0,0.791,0.1576,Ecommerce,0
1603.96,20,1,3260,0,0,0,0.698,0.3191,UPI,0
345.05,22,1,2649,3,0,0,0.8538,0.3057,UPI,0
355.44,14,1,787,4,0,0,0.4846,0.3596,Wallet,0
259.53,12,0,825,1,0,0,0.822,0.0162,Ecommerce,0
2480.52,19,0,1088,2,0,0,0.8554,0.3616,UPI,0
2314.7,23,0,1801,2,0,1,0.6349,0.142,UPI,0
7351.32,0,0,831,4,0,1,0.6185,0.036,NetBanking,0
533.79,7,0,2763,4,1,0,0.6767,0.1505,UPI,0
1379.89,8,1,301,2,0,0,0.647,0.4016,NetBanking,0
283.21,13,0,3189,1,0,0,0.6569,0.1294,Wallet,0
771.4,7,0,1587,3,0,0,0.5583,0.3164,UPI,0
636.01,7,1,1347,1,0,0,0.8904,0.0766,Wallet,0
1785.89,0,0,1579,5,0,0,0.949,0.3276,UPI,0
3190.31,0,0,1696,2,0,0,0.3039,0.1016,NetBanking,0
3104.54,10,0,1933,4,0,0,0.7135,0.1556,NetBanking,0
452.62,23,0,1089,1,0,0,0.9039,0.0807,NetBanking,0
3128.76,7,1,1069,1,0,0,0.5739,0.4136,UPI,0
1047.03,5,0,1322,1,0,0,0.8266,0.1245,Card,0
779.91,6,1,552,2,1,0,0.8862,0.2349,NetBanking,0
521.16,23,0,802,2,0,0,0.8045,0.3829,Card,0
609.15,15,0,1469,1,0,0,0.6298,0.4687,Card,0
6832.39,15,0,111,0,0,0,0.8382,0.2616,NetBanking,0
1514.41,4,0,1473,3,0,0,0.2509,0.3397,Ecommerce,0
1317.3,21,2,1461,3,0,0,0.54,0.0439,Wallet,0
832.67,4,0,16,3,0,1,0.8821,0.2849,UPI,0
14303.76,23,0,1650,0,0,1,0.5426,0.2735,UPI,0
4316.76,22,1,2318,0,1,0,0.78,0.2529,UPI,0
514.34,13,0,2731,4,0,0,0.6818,0.3228,UPI,0
822.79,20,0,1359,2,0,0,0.7619,0.1348,UPI,0
875.72,23,0,1832,3,0,0,0.5736,0.1366,NetBanking,0
1278.15,13,0,280,2,0,0,0.6719,0.1683,Ecommerce,0
525.17,18,0,1147,2,0,0,0.7189,0.3305,UPI,0
1738.46,14,0,2325,4,0,0,0.8565,0.3524,Card,0
5037.64,12,0,1625,1,0,1,0.8252,0.149,NetBanking,0
276.08,8,0,3339,2,0,0,0.4917,0.4026,UPI,0
335.44,15,0,2787,3,0,0,0.7559,0.4246,UPI,0
660.29,6,0,3175,3,0,0,0.8491,0.161,UPI,0
693.23,4,0,1686,0,0,0,0.8955,0.3308,UPI,0
8940.88,6,0,274,2,1,0,0.9288,0.3499,NetBanking,0
3139.42,0,0,1946,2,0,0,0.6939,0.4024,UPI,0
2955.84,22,0,3310,2,0,0,0.9052,0.2353,NetBanking,0
830.82,6,0,611,1,0,0,0.5109,0.4894,UPI,0
811.89,19,0,3361,3,0,0,0.7972,0.1,Ecommerce,0
238.82,10,0,33,2,1,1,0.3101,0.2927,UPI,0
2491.97,8,1,2152,0,0,0,0.6305,0.307,Card,0
1836.48,5,0,3254,5,0,0,0.8258,0.1689,NetBanking,0
4231.44,19,0,744,0,0,0,0.7769,0.4664,UPI,0
878.86,12,1,943,2,0,0,0.705,0.2191,Ecommerce,0
944.95,10,1,2826,0,0,1,0.9591,0.6061,Card,0
1311.0,15,0,1221,1,0,0,0.7047,0.3712,Wallet,0
2797.53,19,0,2295,3,0,0,0.8209,0.6129,Ecommerce,0
234.22,15,0,408,2,0,0,0.3691,0.5332,Wallet,0
2375.25,11,0,2354,3,0,0,0.9284,0.2165,UPI,0
1073.29,21,0,1798,1,0,0,0.6866,0.3102,UPI,0
360.84,21,0,1756,0,0,0,0.3634,0.549,Wallet,0
122.87,23,0,2581,0,0,0,0.8091,0.0911,Ecommerce,0
950.23,2,2,1570,1,0,0,0.8967,0.1633,UPI,0
5014.55,21,2,2403,1,0,0,0.767,0.1896,Card,0
6364.04,4,1,1495,1,0,0,0.6771,0.2195,Ecommerce,0
1592.63,14,1,2995,2,0,0,0.7257,0.1578,Card,0
8605.06,15,1,1948,1,0,0,0.6211,0.1828,Wallet,0
1048.29,4,0,1007,4,0,0,0.5799,0.3291,UPI,0
2983.85,0,0,3076,2,0,0,0.8682,0.2204,Card,0
682.8,22,0,1106,1,0,0,0.5664,0.3462,UPI,0
638.85,21,0,3298,2,0,0,0.8425,0.4579,Ecommerce,0
538.41,4,1,3379,1,0,0,0.1808,0.1928,UPI,0
126.02,14,0,1955,3,1,0,0.6923,0.11,Ecommerce,0
4236.31,3,0,1601,3,0,0,0.4011,0.4732,Card,0
559.08,13,0,935,1,0,0,0.9335,0.2282,UPI,0
472.71,7,0,2921,1,0,0,0.9706,0.0743,Ecommerce,0
317.68,18,2,945,4,0,0,0.3358,0.0672,UPI,0
884.85,13,0,2142,2,0,0,0.5625,0.5179,Wallet,0
6986.02,11,1,2815,5,0,1,0.7107,0.3895,Wallet,1
9881.98,16,0,638,1,0,0,0.4862,0.2443,UPI,0
191.73,11,0,610,0,0,1,0.8379,0.3459,UPI,0
755.84,0,1,3351,2,0,0,0.8738,0.2947,UPI,0
370.16,14,2,3456,2,0,0,0.8201,0.1132,UPI,0
3095.65,18,0,1140,2,0,0,0.8118,0.3026,UPI,0
1481.67,11,0,818,3,1,1,0.9067,0.0557,UPI,0
562.06,4,0,2248,2,0,0,0.7302,0.2624,UPI,0
1183.46,0,1,2045,4,0,0,0.929,0.2965,Card,0
664.28,7,0,896,1,0,0,0.5434,0.2071,Card,0
5972.72,18,0,760,2,0,0,0.2898,0.2851,Wallet,1
1947.51,7,0,2017,0,0,0,0.698,0.5349,NetBanking,0
2215.68,22,1,967,2,0,0,0.7143,0.2786,NetBanking,0
66.67,7,0,1897,0,1,0,0.6661,0.1518,UPI,0
1022.36,10,0,2408,1,0,0,0.8394,0.3155,UPI,0
9772.93,18,1,918,0,1,0,0.8446,0.147,UPI,0
4413.55,14,0,2003,3,0,0,0.869,0.1517,Wallet,0
157.68,0,0,3460,1,0,0,0.6773,0.0713,Card,0
789.11,1,2,1885,1,0,0,0.9159,0.2175,Card,0
310.57,4,0,498,3,0,1,0.728,0.0802,Ecommerce,0
6612.1,20,0,2574,1,0,0,0.927,0.3001,UPI,0
1417.28,0,0,1554,5,0,0,0.8006,0.295,Wallet,0
489.71,1,0,2510,1,0,0,0.8536,0.4146,Ecommerce,0
1136.68,18,0,116,0,0,0,0.3403,0.1244,UPI,0
70.97,14,0,2492,1,0,0,0.7369,0.0982,Card,0
351.0,23,0,2391,1,1,0,0.6361,0.2309,NetBanking,0
1139.41,5,0,20,2,0,0,0.4496,0.3415,Ecommerce,0
2665.0,15,0,1621,2,1,0,0.845,0.2553,NetBanking,0
142.83,3,0,1648,3,0,0,0.5915,0.3522,Card,0
734.94,14,1,1963,4,1,0,0.4263,0.3053,Card,0
3165.83,2,0,2159,2,0,0,0.8433,0.0065,Card,0
238.88,21,0,2446,2,0,1,0.9202,0.4972,Card,0
1394.99,9,0,3197,1,0,0,0.5173,0.0433,Card,0
1175.29,6,0,2675,5,0,1,0.7991,0.1648,UPI,0
6634.9,23,0,1092,2,0,0,0.8832,0.586,Card,0
861.23,1,1,3380,2,0,0,0.8452,0.1983,UPI,0
915.82,19,0,1677,2,0,0,0.7396,0.3408,Card,0
2691.11,12,0,3024,4,0,0,0.6675,0.079,UPI,0
272.42,16,0,1702,3,0,0,0.5863,0.3544,Ecommerce,0
869.63,6,0,1138,4,0,0,0.8945,0.2646,Ecommerce,0
679.59,21,1,2531,5,0,0,0.8453,0.3487,Card,0
947.8,10,1,2547,1,0,0,0.8877,0.1883,Wallet,0
2672.65,10,0,428,3,0,0,0.7727,0.3901,Card,0
1962.29,10,1,272,1,0,0,0.8312,0.2358,Card,0
499.64,7,0,2654,4,0,0,0.4909,0.1379,Wallet,0
1265.89,7,0,482,2,0,0,0.8477,0.1188,UPI,0
5244.65,3,0,1610,3,0,0,0.4132,0.4908,Card,0
458.09,11,0,1612,4,0,0,0.5839,0.5842,UPI,0
1277.2,11,1,1541,5,0,0,0.948,0.3851,Wallet,0
895.32,9,0,1612,2,1,0,0.5024,0.0381,Ecommerce,0
1026.43,23,0,3327,1,0,0,0.7442,0.0969,NetBanking,0
197.91,2,0,1773,3,0,0,0.9053,0.284,Card,0
4823.72,21,0,3037,3,0,0,0.9505,0.1691,Card,0
486.35,20,0,1666,0,0,1,0.7802,0.2191,Card,0
3220.77,0,0,1654,5,0,0,0.6337,0.0717,UPI,0
571.09,16,1,2247,1,0,0,0.6407,0.019,Wallet,0
568.62,5,0,824,1,0,0,0.6258,0.4797,Card,0
3919.74,0,1,3340,0,0,0,0.8526,0.3814,UPI,0
3113.74,20,1,3261,3,0,0,0.9231,0.2665,NetBanking,0
1365.26,2,0,610,3,0,0,0.7159,0.0309,Ecommerce,0
2438.67,7,1,519,1,1,0,0.6298,0.2195,UPI,0
809.99,2,0,1255,2,0,0,0.4321,0.1857,UPI,0
1087.04,3,0,671,3,0,0,0.5765,0.1698,UPI,0
547.46,1,1,266,1,0,0,0.502,0.1564,NetBanking,0
2833.5,20,0,2830,2,0,0,0.8121,0.2627,Card,0
529.49,1,0,705,2,0,0,0.8368,0.0905,Card,0
5215.62,18,1,1294,2,0,0,0.8225,0.174,UPI,0
787.11,3,0,3455,2,0,0,0.6059,0.1304,Card,0
1120.5,21,1,1400,1,0,0,0.7664,0.2077,UPI,0
2432.47,20,0,145,0,1,0,0.7378,0.0617,Card,0
1124.46,15,0,857,5,0,0,0.8661,0.3343,UPI,0
802.07,19,0,753,2,0,0,0.5596,0.1228,UPI,0
1062.6,7,0,1949,3,0,0,0.835,0.3469,Wallet,0
2803.18,18,0,1496,3,0,0,0.58,0.099,Card,0
546.76,5,0,275,1,0,0,0.7567,0.0335,UPI,0
960.5,14,1,1029,2,0,0,0.6851,0.0583,Card,0
1108.54,22,0,1642,4,0,0,0.9356,0.1542,Card,0
2718.44,17,0,1911,1,0,0,0.8484,0.7623,NetBanking,0
987.49,6,1,1465,1,0,0,0.8018,0.3064,UPI,0
7322.55,17,0,3466,6,0,0,0.6936,0.1991,Ecommerce,0
930.42,21,0,1723,1,0,0,0.5383,0.4885,Ecommerce,0
854.43,21,2,2465,2,0,0,0.9444,0.1942,UPI,0
916.37,17,0,2003,3,0,0,0.5203,0.4611,NetBanking,0
275.21,17,0,1424,2,0,0,0.8434,0.056,Card,0
369.24,18,0,105,2,0,0,0.5696,0.2688,NetBanking,0
628.16,17,0,2392,0,0,0,0.4527,0.041,Ecommerce,0
3614.18,3,0,3008,3,0,1,0.45,0.1595,Card,0
1059.15,19,0,3053,0,0,0,0.5563,0.1049,UPI,0
659.26,4,0,2777,1,0,0,0.9289,0.4218,Ecommerce,1
3975.32,13,1,806,1,0,0,0.5504,0.0932,Ecommerce,0
5590.01,8,1,1584,1,0,0,0.9029,0.5266,NetBanking,0
4097.58,5,0,2511,1,0,0,0.5351,0.1464,UPI,0
447.76,6,1,2562,1,0,1,0.9131,0.2689,Card,0
651.96,2,0,2151,1,0,0,0.5601,0.3078,Ecommerce,0
7364.47,10,0,179,1,0,0,0.8988,0.3403,NetBanking,0
1412.61,10,1,2570,2,0,0,0.5632,0.1536,UPI,0
827.98,9,0,1982,2,0,0,0.8349,0.0769,Ecommerce,0
2331.5,2,0,300,0,0,0,0.7628,0.0713,Card,0
3157.9,14,0,1889,2,0,0,0.5983,0.4258,UPI,0
601.83,4,0,2567,1,0,0,0.5788,0.2127,Card,0
1380.79,20,1,3274,0,0,0,0.8169,0.298,UPI,0
2901.22,0,0,2759,2,0,0,0.7081,0.2829,Card,0
324.31,1,0,921,2,0,0,0.809,0.3506,Ecommerce,0
1110.94,7,1,2407,3,0,0,0.7882,0.0293,UPI,0
340.32,9,0,2364,5,0,0,0.8055,0.4173,Card,0
390.43,23,0,695,0,0,0,0.7467,0.2072,Ecommerce,0
607.13,12,0,2906,2,0,0,0.66,0.3183,Ecommerce,0
1809.81,9,0,570,0,0,0,0.7165,0.5671,NetBanking,0
782.02,20,0,2627,0,0,0,0.4548,0.396,Wallet,0
555.11,5,0,2586,2,1,0,0.6805,0.3484,NetBanking,0
1157.63,21,0,3365,4,0,1,0.6972,0.1523,UPI,0
328.88,9,0,2269,4,0,0,0.5945,0.243,Wallet,0
1720.28,7,0,258,1,0,0,0.874,0.3185,Card,0
3597.36,7,1,3442,1,0,0,0.6496,0.3367,Card,0
1009.12,0,0,1346,2,0,0,0.8713,0.1703,NetBanking,0
886.44,16,1,1595,1,0,1,0.5362,0.1101,NetBanking,0
1623.13,13,0,3037,1,0,0,0.4946,0.1484,Ecommerce,0
130.33,15,0,808,3,0,0,0.674,0.189,NetBanking,0
1926.88,15,1,2320,3,0,0,0.4328,0.2006,Card,0
28480.65,0,0,2695,1,0,0,0.6102,0.6301,NetBanking,0
964.1,21,1,1857,2,0,1,0.6515,0.628,Wallet,0
967.7,12,0,2621,2,1,0,0.6409,0.5213,Card,0
2394.16,16,0,2498,2,0,0,0.6876,0.1534,Card,0
6170.9,0,0,1832,4,0,0,0.5569,0.5919,Card,0
3052.5,18,0,326,0,0,0,0.9198,0.1683,Wallet,0
114.05,16,0,2612,1,0,0,0.901,0.2809,NetBanking,0
1981.42,8,0,2765,1,0,0,0.9751,0.1846,Card,0
16326.2,22,0,1091,2,0,0,0.7459,0.1926,Wallet,0
2108.14,15,0,2866,2,0,0,0.7691,0.1829,Wallet,0
326.25,21,1,760,1,1,0,0.7767,0.383,NetBanking,0
1474.27,19,0,604,0,0,0,0.6223,0.1626,UPI,0
285.8,4,0,447,0,0,0,0.6988,0.1138,UPI,0
4001.58,23,0,1935,3,0,0,0.8546,0.2255,NetBanking,0
401.95,17,0,1021,1,0,0,0.8505,0.2425,UPI,0
1185.54,4,1,2432,1,0,0,0.8352,0.4509,NetBanking,0
445.56,19,0,2293,2,0,0,0.6914,0.223,NetBanking,0
617.84,10,1,1497,2,0,0,0.7267,0.2066,Wallet,0
5221.07,20,1,909,2,0,0,0.6518,0.1209,Card,0
1222.47,4,0,3204,0,0,0,0.6646,0.0642,Card,0
609.62,6,0,3092,5,1,0,0.6644,0.044,Card,0
329.48,8,0,1219,2,0,0,0.9568,0.3898,NetBanking,0
153.66,10,1,879,6,0,0,0.6601,0.1655,NetBanking,0
294.76,15,0,2815,4,1,0,0.6813,0.2726,UPI,0
1233.43,5,1,2397,1,0,0,0.9403,0.0582,Ecommerce,0
3069.42,16,0,1602,0,1,1,0.8502,0.1034,Card,0
608.89,0,0,1849,2,0,0,0.7278,0.3792,Wallet,0
5704.84,7,0,2539,2,0,0,0.6576,0.3392,UPI,0
516.27,15,1,745,2,0,1,0.3939,0.1622,Card,0
854.13,6,0,3487,3,0,0,0.6646,0.2806,UPI,0
352.99,10,0,1949,2,0,0,0.4356,0.5383,Ecommerce,0
3103.54,14,0,450,1,0,0,0.8158,0.1927,Ecommerce,0
9920.77,5,0,3341,2,0,0,0.3961,0.4153,Card,0
172.45,23,0,3488,0,0,0,0.959,0.2786,UPI,0
762.44,20,0,3305,3,0,1,0.8923,0.1021,NetBanking,0
4138.21,23,0,2446,2,0,0,0.8806,0.3097,Wallet,0
240.02,11,0,1025,0,1,0,0.8875,0.1844,UPI,0
1988.27,8,0,1860,3,0,0,0.6794,0.3688,Card,0
3954.25,23,0,1880,1,0,1,0.6559,0.2991,UPI,0
1190.51,17,0,1785,2,0,0,0.4067,0.0778,Card,0
1954.28,19,1,533,0,0,0,0.8074,0.3486,UPI,0
6967.05,4,0,1093,0,0,0,0.8245,0.0997,Ecommerce,0
8483.24,20,1,1645,1,0,0,0.6772,0.5425,NetBanking,1
1027.55,12,0,1852,1,0,0,0.7961,0.2206,Wallet,0
627.04,18,1,1129,4,0,0,0.5516,0.3507,Card,0
417.39,19,0,2558,1,0,0,0.6527,0.1592,Card,0
3058.91,2,0,3253,4,1,0,0.6857,0.2921,UPI,1
259.73,2,0,1637,4,0,1,0.7832,0.1222,Card,0
841.17,1,0,2216,3,0,0,0.6691,0.0783,NetBanking,0
1221.49,15,0,679,2,0,0,0.8167,0.214,UPI,0
646.68,21,0,652,4,1,0,0.6412,0.134,UPI,0
1471.17,0,0,261,1,0,0,0.3855,0.1284,UPI,0
16199.55,3,0,3473,2,0,0,0.8143,0.5907,NetBanking,0
965.19,11,0,1060,1,0,0,0.7058,0.1861,Card,0
694.24,9,0,2431,5,0,1,0.8497,0.576,UPI,0
3184.65,2,0,2186,1,1,0,0.672,0.1803,Card,0
1410.31,14,0,477,3,1,0,0.3777,0.279,Ecommerce,0
4970.63,21,0,588,4,0,0,0.5351,0.4377,Card,0
1303.65,5,2,2799,1,0,0,0.7594,0.1568,Wallet,0
844.85,0,0,2786,0,0,0,0.8024,0.1248,Card,0
168.53,5,1,1954,2,0,0,0.7203,0.1418,NetBanking,0
200.19,4,1,1209,2,0,1,0.835,0.2598,UPI,0
159.58,11,1,1405,3,1,0,0.6878,0.216,Card,0
1633.22,2,0,2769,4,0,0,0.7398,0.2148,UPI,0
262.34,8,0,692,4,0,1,0.9978,0.0983,Ecommerce,0
4098.42,2,0,314,2,0,0,0.7118,0.3929,UPI,0
1132.02,16,2,977,3,0,0,0.8119,0.1281,Wallet,0
848.61,11,0,669,2,0,0,0.6679,0.1575,UPI,0
452.12,1,2,591,2,0,0,0.7693,0.331,Card,0
2107.74,1,0,1627,4,1,0,0.9304,0.3104,NetBanking,0
471.2,11,1,2813,6,1,0,0.5546,0.4554,Ecommerce,0
389.69,14,0,2422,4,0,0,0.9515,0.4443,UPI,0
3819.09,4,0,960,1,0,0,0.9455,0.1941,Card,0
1591.37,7,0,1488,3,1,0,0.7454,0.6617,Card,0
856.9,14,1,1648,3,0,0,0.6757,0.4475,NetBanking,0
2150.61,11,0,1367,1,0,1,0.3776,0.2896,UPI,0
1106.97,2,0,3387,2,0,0,0.9035,0.086,NetBanking,0
1639.53,9,1,3325,5,0,1,0.8197,0.0853,Card,0
465.13,4,0,3480,3,0,0,0.9178,0.2424,Wallet,0
9642.33,22,0,1471,1,0,0,0.8354,0.2568,UPI,0
596.69,19,0,2770,1,0,0,0.5351,0.3853,Wallet,0
5618.48,7,0,2576,1,0,0,0.5868,0.1579,Card,0
899.36,5,0,2797,1,0,0,0.6599,0.0101,NetBanking,0
2559.21,3,0,571,2,0,0,0.8118,0.1869,Ecommerce,0
2370.69,17,2,3307,3,0,0,0.6102,0.1219,UPI,0
3656.25,22,0,3285,5,1,1,0.6131,0.3739,Card,0
453.66,6,0,2790,2,0,0,0.7967,0.141,Wallet,0
3392.82,15,0,2007,2,0,0,0.7723,0.0945,Ecommerce,0
7621.75,5,0,1582,4,1,0,0.8194,0.0688,Wallet,0
835.79,22,2,873,2,0,0,0.7754,0.6253,Wallet,0
1137.33,7,1,217,4,0,0,0.9583,0.1331,UPI,0
632.94,2,0,3365,2,0,0,0.8933,0.2352,UPI,0
762.23,21,3,734,2,0,0,0.7203,0.0745,Ecommerce,0
6614.33,22,0,1199,0,0,1,0.8204,0.1782,Ecommerce,0
382.05,9,0,1559,3,0,1,0.9104,0.4469,UPI,0
407.8,21,1,2369,1,0,0,0.8158,0.088,Ecommerce,0
5951.78,5,0,934,2,0,1,0.8691,0.1841,UPI,0
2112.81,6,0,759,2,0,0,0.7698,0.0459,UPI,0
10161.78,12,0,1156,0,0,0,0.8115,0.3666,Wallet,0
683.37,14,0,1159,3,0,0,0.7886,0.1811,Ecommerce,0
1252.12,9,1,212,2,0,0,0.9265,0.488,Ecommerce,0
548.01,19,0,1373,3,0,0,0.7297,0.1214,UPI,0
1274.7,18,0,1935,3,0,0,0.9402,0.4625,NetBanking,0
170.24,2,0,1568,1,0,0,0.4818,0.0783,Card,0
2251.16,23,1,1235,4,1,0,0.6673,0.2259,Card,0
1540.17,3,1,3211,1,0,0,0.5463,0.0282,Card,0
1032.32,12,1,911,1,0,1,0.5585,0.4176,Ecommerce,0
727.87,10,0,2952,2,0,0,0.6145,0.1482,Ecommerce,1
428.59,10,0,2139,3,0,0,0.8546,0.1021,Card,0
2354.54,3,0,2285,1,0,0,0.8801,0.2056,Card,0
320.65,8,0,973,0,0,0,0.6597,0.1094,NetBanking,0
1877.11,0,0,3381,2,0,0,0.7649,0.1861,NetBanking,0
9683.45,23,0,1670,2,0,0,0.3091,0.1492,Wallet,0
5217.62,3,1,1777,1,0,0,0.8377,0.51,UPI,0
225.79,11,0,867,1,0,0,0.5875,0.1295,Card,0
624.17,5,1,1678,1,0,0,0.5597,0.2363,NetBanking,0
1707.05,4,0,2384,2,1,0,0.6247,0.0624,UPI,0
1018.62,9,0,3279,2,0,0,0.4418,0.2134,NetBanking,0
252.3,23,0,2990,2,0,1,0.7422,0.238,UPI,0
1643.5,11,0,553,2,0,0,0.7063,0.4324,NetBanking,0
1085.16,23,1,292,5,1,0,0.8766,0.5307,Card,0
8184.86,19,0,3334,4,0,0,0.3882,0.1626,NetBanking,0
840.59,10,0,2870,1,0,0,0.8707,0.4649,UPI,0
3738.36,21,0,535,1,0,0,0.6734,0.0325,Card,0
289.91,8,0,2981,0,0,0,0.5749,0.1906,UPI,0
372.63,12,1,2667,0,0,0,0.6942,0.2812,UPI,0
2339.62,16,0,3377,3,0,0,0.4427,0.1413,UPI,0
3421.78,14,0,568,1,0,0,0.8384,0.2934,Wallet,0
401.31,19,0,2898,2,0,0,0.5264,0.2224,Card,0
1124.71,3,0,1282,4,0,1,0.6387,0.422,UPI,0
257.07,11,0,1936,3,1,0,0.9235,0.3489,Wallet,0
906.62,15,0,910,0,0,1,0.7064,0.371,Ecommerce,0
2640.62,7,0,252,2,1,0,0.8164,0.5045,Card,0
694.57,20,0,2441,1,0,0,0.919,0.1368,UPI,0
844.3,7,1,267,3,0,0,0.8523,0.0514,NetBanking,0
334.86,7,0,1632,2,0,0,0.6588,0.2486,Wallet,0
555.14,7,0,694,1,0,0,0.5895,0.1377,Card,0
6946.66,16,0,3219,0,0,0,0.9166,0.4034,Card,0
1183.9,2,0,1568,1,0,0,0.6026,0.1176,NetBanking,0
382.82,3,0,656,1,0,0,0.9472,0.3081,UPI,0
787.99,18,1,3344,1,0,0,0.6893,0.4354,Wallet,0
204.94,4,0,2410,3,0,0,0.7837,0.3601,NetBanking,0
378.09,2,0,619,4,0,0,0.8618,0.0449,UPI,0
4574.98,6,1,1245,1,0,0,0.8671,0.1484,UPI,0
944.25,9,1,1889,0,0,0,0.6672,0.2608,Ecommerce,0
7984.57,0,0,2722,1,0,1,0.8304,0.1603,UPI,0
992.16,20,1,3493,1,0,0,0.9522,0.2699,Card,0
1055.98,2,0,2943,5,0,1,0.8746,0.0854,Card,0
2149.39,9,0,55,2,0,0,0.4218,0.2182,Card,0
66.27,4,2,1670,2,0,0,0.7718,0.0257,Card,0
1359.93,7,1,171,5,0,0,0.5975,0.1649,UPI,0
1041.65,1,0,1062,1,0,1,0.6734,0.0247,NetBanking,0
5220.46,22,1,949,2,1,0,0.5885,0.0335,Wallet,0
3019.7,22,0,936,3,1,0,0.7743,0.2041,UPI,0
333.49,3,1,793,3,0,0,0.8517,0.2975,Ecommerce,0
4040.99,4,1,1404,5,0,0,0.5957,0.0796,UPI,0
832.61,21,0,1748,8,0,0,0.617,0.4497,UPI,0
424.25,9,1,3341,1,0,0,0.9195,0.3268,Card,0
1348.78,1,0,1475,2,0,0,0.8653,0.1792,UPI,0
886.33,3,1,89,2,0,1,0.4738,0.3853,Card,1
5515.89,9,0,2045,0,0,0,0.854,0.1779,NetBanking,0
1568.15,13,0,1056,0,0,0,0.8161,0.4537,Ecommerce,0
1360.95,15,0,520,5,0,1,0.7742,0.477,UPI,0
2823.35,3,0,2349,2,0,0,0.7138,0.2365,Card,0
3454.78,8,0,2402,2,0,0,0.6647,0.2918,UPI,0
2496.85,6,1,1225,1,0,0,0.6584,0.2433,Ecommerce,0
4867.99,12,2,756,0,0,0,0.6793,0.205,NetBanking,0
